product-image-src;product-name;product-brand;product-price;product-link-href;product-ingredients;product-effect;product-category
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/719eodXUUIL._AC_UL320_.jpg;Toleriane Double Repair UV SPF Moisturizer for Face;La Roche-Posay;$20.99;https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01NCWV3KM/ref=sr_1_8?crid=1212FQ7RA43F6&keywords=skin+care&qid=1672756683&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=3760911&s=beauty&sprefix=%2Cbeauty%2C333&sr=1-8;AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE, WATER, GLYCERIN, SILICA, DIMETHICONE, NIACINAMIDE, PEG-100 STEARATE, GLYCERYL STEARATE, STEARIC ACID, STEARYL ALCOHOL, ALLANTOIN, CERAMIDE NP, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, SODIUM HYDROXIDE, MYRISTIC ACID, MYRISTYL ALCOHOL, PALMITIC ACID, AMMONIUM POLYACRYLOYLDIMETHYL TAURATE, DISODIUM EDTA, CAPRYLOYL GLYCINE, CAPRYLYL GLYCOL, CITRIC ACID, XANTHAN GUM, T-BUTYL ALCOHOL, CETYL ALCOHOL, TOCOPHEROL;UV_PROTECTING;MOISTURIZERS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71bJ8sbepzL._AC_UL320_.jpg;Double-Duty Face Moisturizer SPF 20;Jack Black;$30.00;https://www.amazon.com/Jack-Black-Double-Duty-Face-Moisturizer/dp/B000HP9M3E/ref=sr_1_9?crid=1212FQ7RA43F6&keywords=skin+care&qid=1672756683&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=3760911&s=beauty&sprefix=%2Cbeauty%2C333&sr=1-9;Aqua (Water), Cyclopentasiloxane, Octyldodecyl Neopentanoate, Phenethyl Benzoate, Dimethicone, Glycereth-26, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Phenoxyethanol, Hydroxypropyl Starch Phosphate, Cetearyl Glucoside, Carbomer, Pyrus Malus (Apple) Fruit Extract, Butylene Glycol, Sodium Hydroxide, Disodium EDTA, Sodium Hyaluronate, Lavandula Angustifolia (Lavender) Oil, Iodopropynyl Butylcarbamate, Pelargonium Graveolens Flower Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Lecithin, Melissa Officinalis Extract, Haslea Ostrearia Extract, Palmaria Palmata Extract, Calendula Officinalis Flower Extract, Glycerin, Leontopodium Alpinum (Edelweiss) Extract, Retinyl Palmitate, Tocopheryl Acetate, Anthemis Nobilis Flower Oil, Avobenzone, Peucedanum, Octinoxate, Ostruthium Leaf Extract, Buddleja Davidii Leaf Extract, Artemisia Umbelliformis ExtracT;UV_PROTECTING;MOISTURIZERS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71q-sA9tkRS._AC_UL320_.jpg;Moisturizing Vitamin C Cream;Embryolisse;$28.00;https://www.amazon.com/Embryolisse-Moisturizing-Cream-Orange-Unisex/dp/B007JHLCPO/ref=sr_1_79?crid=1212FQ7RA43F6&keywords=skin+care&qid=1672756689&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=3760911&s=beauty&sprefix=%2Cbeauty%2C333&sr=1-79;Aqua (Water), Peg-8 Beeswax, Ethylhexyl Stearate, Propanediol Dicaprylate, Glycerin, Aluminum Starch Octenylsuccinate, Citrus Aurantium Dulcis (Orange) Fruit Extract, Sesamum Indicum (Sesame) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Polyacrylamide, Phenoxyethanol, C13-14 Isoparaffin, Cera Alba (Beeswax), Cetearyl Alcohol, Tocopheryl Acetate, Triethanolamine, Ceteth-20, Allantoin, Glyceryl Stearate, Laureth-7, Parfum (Fragrance), Disodium Edta, Ethylhexylglycerin, Limonene;;MOISTURIZERS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31Fko7HhmjL._AC_UL320_.jpg;Buttermilk Moisturizer, 2 Fl Oz;Mario Badescu;$18.00;https://www.amazon.com/Mario-Badescu-Buttermilk-Moisturizer-oz/dp/B0015ZAO6E/ref=sr_1_26?crid=1212FQ7RA43F6&keywords=skin+care&qid=1672756683&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=3760911&s=beauty&sprefix=%2Cbeauty%2C333&sr=1-26;Aqua (Water, Eau), Isopropyl Myristate, Propylene Glycol, Paraffinum Liquidum (Mineral Oil, Huile Minérale), Glyceryl Stearate, Cetyl Alcohol, Allantoin, Chamomilla Recutita (Matricaria) Flower Extract, Thymus Vulgaris (Thyme) Leaf Extract, Tocopherol, Lactic Acid, Cetrimonium Bromide, Parfum (Fragrance), Triethanolamine, Methylparaben, Propylparaben, Sodium Chloride, Citronellol, CI 42090 (Blue 1), CI 19140 (Yellow 5);;MOISTURIZERS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51YWoIultNL._AC_UL320_.jpg;Superfood Day Cream, 50 mL;ELEMIS;$48.00;https://www.amazon.com/ELEMIS-Vitamin-Rich-Lightweight-Moisturizer-Replenishes/dp/B078K43Y54/ref=sr_1_51?crid=1212FQ7RA43F6&keywords=skin+care&qid=1672756683&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=3760911&s=beauty&sprefix=%2Cbeauty%2C333&sr=1-51;Aqua/Water/Eau, Dicaprylyl Carbonate, Glycerin, C12-16 Alcohols, Pentaerythrityl Distearate, Isononyl Isononanoate, Alpha-Glucan Oligosaccharide, Cucumis Sativus (Cucumber) Oil, Citrus Nobilis (Green Mandarin) Fruit Extract, Raphanus Sativus (Daikon Radish) Seed Extract, Salvia Hispanica (Chia) Seed Oil, Phenoxyethanol, Propanediol, Palmitic Acid, Hydrogenated Lecithin, Sodium Polyacrylate, Sodium Stearoyl Glutamate, Chlorphenesin, Xanthan Gum, Lycium Chinense (Goji Berry) Stem Extract, Tocopherol, Brassica Oleracea Italica (Broccoli) Seed Oil, Lactobionic Acid, Fragrance (Parfum), Panthenol, Sodium Dehydroacetate, Limonene, Citrus Aurantium Dulcis (Orange) Peel Oil, Camellia Sinensis (Matcha Tea) Leaf Powder, Amyris Balsamifera Bark Oil, Cymbopogon Martini Oil, 1,2-Hexanediol, Geraniol, Linalool, Rosmarinus Officinalis (Rosemary) Leaf Oil, Daucus Carota Sativa (Carrot) Seed Oil, Polyglyceryl-3 Diisostearate, Lactobacillus, Zingiber Officinale (Ginger) Root Extract, Caramel, Ethyl Ascorbic Acid, Lecithin, Helianthus Annuus (Sunflower) Seed Oil, Potassium Sorbate, Sodium Benzoate, Ascorbic Acid, Benzyl Alcohol, Maltodextrin, Lonicera Caprifolium (Honeysuckle) Flower Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Chlorophyllin-Copper Complex, Benzoic Acid, Dehydroacetic Acid;;MOISTURIZERS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61sNdwOKCgL._AC_UL320_.jpg;Pro-Collagen Marine Cream SPF 30, 50 mL;ELEMIS;$132.00;https://www.amazon.com/ELEMIS-Pro-Collagen-Marine-Cream-SPF/dp/B07BMBQG73/ref=sr_1_25?crid=1212FQ7RA43F6&keywords=skin+care&qid=1672756683&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=3760911&s=beauty&sprefix=%2Cbeauty%2C333&sr=1-25;Aqua/Water/Eau, Glycerin, Caprylic/Capric Triglyceride, Glyceryl Stearate SE, Isonony Isononanoate, Dicaprylyl Carbonate,Dimethicone, Butyl Methoxydibenzoylmethane, Ethylhexyl Methoxycinnamate,Phenoxyethanol, Polyacrylate-13, Butylene Glycol, Cetyl Alcohol,Hydroxyacetophenone, Octocrylene, Stearic Acid, Tocopheryl Acetate,Coco-Caprylate, Xanthan Gum, Chlorphenesin, Polyisobutene, Fragrance(Parfum), Disodium EDTA, Tocopherol, Citric Acid, Butyrospermum Parkii (Shea)Butter, TriticumVulgare (Wheat) Germ Oil, Chlorella Vulgaris Extract, Glyceryl Polyacrylate, Daucus Carota Sativa (Carrot) Root Extract, Glyceryl Acrylate/Acrylic Acid Copolymer, Lecithin, Padina Pavonica Thallus Extract, Sodium Dehydroacetate, Polysorbate 20, Sorbitan Isostearate, Ginkgo BilobaLeaf Extract, Porphyridium Cruentum Extract, Mimosa Tenuiora Bark Extract, Rosa Damascena Flower Extract, Linalool, Citronellol, Potassium Sorbate, Limonene, Geraniol, Sodium Benzoate;ANTI_AGING;MOISTURIZERS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/512o3w2Y9-L._AC_UL320_.jpg;Real Ferment Micro Collection;NEOGEN DERMALOGY;$38.00;https://www.amazon.com/NEOGEN-DERMALOGY-FERMENT-MICRO-ESSENCE/dp/B07QC67KY3/ref=sr_1_19?crid=1212FQ7RA43F6&keywords=skin+care&qid=1672756683&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=3760911&s=beauty&sprefix=%2Cbeauty%2C333&sr=1-19;BIFIDA FERMENT LYSATE, SACCHAROMYCES FERMENT FILTRATE, BETULA ALBA JUICE, RICE FERMENT FILTRATE (SAKE), ASPERGILLUS FERMENT, GLYCERIN, DIPROPYLENE GLYCOL, METHYL GLUCETH-20, WATER, BETAINE, CAMELLIA SINENSIS LEAF EXTRACT ETHYLHEXYLGLYCERIN, TREHALOSE, LACTOBACILLUS, PEG-60 HYDROGENATED CASTOR OIL, CAPRYLYL GLYCOL, TRIDECETH-10, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, TROMETHAMINE, 1,2-HEXANEDIOL, TROPOLONE, ALLANTOIN, BUTYLENE GLYCOL, COPTIS JAPONICA EXTRACT, ARGININE, HYDROXYPROPYL, METHYLCELLULOSE, HYDROGENATED LECITHIN, CALCIUM, CARBONATE, SODIUM HYALURONATE, ADENOSINE, NIACINAMIDE, DEXTRIN, GLYCINE, SERINE, GLUTAMIC ACID, ASPARTIC ACID, LEUCINE, ALANINE, LYSINE, TYROSINE, PHENYLALANINE, PROLINE, THREONINE, VALINE, ISOLEUCINE, PHENOXYETHANOL, HISTIDINE, METHIONINE, CYSTEINE;;MOISTURIZERS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51-FVkqwAIL._AC_UL320_.jpg;Face Finishing & Firming Tinted Moisturizer Broad Spectrum SPF 30;Perricone MD;$69.00;https://www.amazon.com/Perricone-M-D-Classics-Finishing-Moisturizer/dp/B01DUC2S40/ref=sr_1_11?crid=1212FQ7RA43F6&keywords=skin+care&qid=1672756683&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=3760911&s=beauty&sprefix=%2Cbeauty%2C333&sr=1-11;Titanium Dioxide, Water/Aqua/Eau, Glycerin, Cyclopentasiloxane, Dimethicone, Pentylene Glycol, Ethylhexyl Methoxycrylene, Polyester-8, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Benzyl Alcohol, Aluminum Hydroxide, Stearic Acid, Iron Oxides (CI 77491, CI 77492, CI 77499), Diethylhexyl Syringylidenemalonate, Hydrogenated Lecithin, Titanium Dioxide (CI 77891), Isohexadecane, Bisabolol, Mica (CI 77019), Tetrahexyldecyl Ascorbate, Phenoxyethanol, Silica Dimethyl Silytate, Polyester-1, Polysilicone-11, Polysorbate 60, Caprylic/Capric Triglyceride, Sodium Benzoate, Potassium Sorbate, Fragrance/Parfum, Xanthan Gum, Hydrogenated Phosphatidylcholine, Citronellol, Thioctic Acid, Geraniol, Astaxanthin, Hydroxycitronellal, Butylphenyl Methylpropional;;MOISTURIZERS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51+IHPKXFIL._AC_UL320_.jpg;Toleriane Double Repair Face Moisturizer;La Roche-Posay;$20.99;https://www.amazon.com/Roche-Posay-Toleriane-Double-Repair-Moisturizer/dp/B01N9SPQHQ/ref=sr_1_42?crid=1212FQ7RA43F6&keywords=skin+care&qid=1672756683&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=3760911&s=beauty&sprefix=%2Cbeauty%2C333&sr=1-42;WATER , GLYCERIN, DIMETHICONE, HYDROGENATED POLYISOBUTENE, NIACINAMIDE, AMMONIUM, POLYACRYLOYLDIMETHYL TAURATE, MYRISTYL MYRISTATE, STEARIC ACID, CERAMIDE NP, POTASSIUM CETYL PHOSPHATE, ISOBUTANE, GLYCERYL STEARATE SE, SODIUM HYDROXIDE, MYRISTIC ACID, PALMITIC ACID, CAPRYLOYL GLYCINE, CAPRYLYL GLYCOL, XANTHAN GUM, T-BUTYL ALCOHOL, ACRYLONITRILE, METHYL METHACRYLATE, VINYLIDENE CHLORIDE COPOLYMER, TOCOPHEROL;;MOISTURIZERS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/61ESUNXNwWL._AC_UL320_.jpg;Effaclar Mat Oil-Free Mattifying Moisturizer;La Roche-Posay;$32.99;https://www.amazon.com/Roche-Posay-Effaclar-Face-Moisturizer-Oily/dp/B00B4RJP72/ref=sr_1_12?crid=1212FQ7RA43F6&keywords=skin+care&qid=1672756683&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=3760911&s=beauty&sprefix=%2Cbeauty%2C333&sr=1-12;WATER, GLYCERIN, DIMETHICONE, ISOCETYL STEARATE, ALCOHOL DENAT., SILICA, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, ACRYLAMIDE/SODIUM ACRYLOYLDIMETHYLTAURATE COPOLYMER, METHYL METHACRYLATE CROSSPOLYMER, BUTYLENE GLYCOL, PEG-100 STEARATE, COCAMIDE MEA, SARCOSINE, GLYCERYL STEARATE, TRIETHANOLAMINE, ISOHEXADECANE, PERLITE, CAPRYLOYL SALICYLIC ACID, TETRASODIUM EDTA, PENTYLENE GLYCOL, POLYSORBATE 80, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, SALICYLIC ACID.;;MOISTURIZERS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51tiSDXaWAL._AC_UL320_.jpg;Toleriane Dermallegro Ultra Soothing Repair Face Moisturizer;La Roche-Posay;$30.99;https://www.amazon.com/Roche-Posay-Toleriane-Sensitive-Moisturizer-Soothing/dp/B004JKNYL4/ref=sr_1_7?crid=1212FQ7RA43F6&keywords=skin+care&qid=1672756683&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=3760911&s=beauty&sprefix=%2Cbeauty%2C333&sr=1-7;WATER, ISOCETYL STERATE, SQUALANE, BUTYROSPERMUM PARK, BUTTER / SHEA BUTTER, DIMETHICONE, GLYCERIN, ALUMINUM STARCH OCTENYLSUCCINATE, PENTYLENE GLYCOL, PEG-100 STEARATE, GLYCERYL STEARATE, CETYL ALCOHOL, SODIUM HYDROXIDE, ACETYL DIPEPTIDE-1, CETYL ESTER, TOLUENE SULFONIC ACID, DIMETHICONOL, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, CITRIC ACID;;MOISTURIZERS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51uqOKYYtPL._AC_UL320_.jpg;Ex-glow-sion Super Rich Face Moisturizer, 1.7 fl oz;bliss;$19.97;https://www.amazon.com/Ex-glow-sion-Moisturizer-Straight-Radiant-Paraben/dp/B00D64KJA8/ref=sr_1_6?crid=1212FQ7RA43F6&keywords=skin+care&qid=1672756683&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=3760911&s=beauty&sprefix=%2Cbeauty%2C333&sr=1-6;Water (Aqua) (Eau), Cyclopentasiloxane, Caprylic/Capric Triglyceride, Glycerin, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Squalane, Xylitylglucoside, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Mica, Anhydroxylitol, Cetearyl Glucoside, Caprylyl Methicone, Propanediol, Panthenol, Tocopherol, Tetrahexyldecyl Ascorbate, Pyrus Communis (Pear) Fruit Extract, Cucumis Sativus (Cucumber) Fruit Extract, Lavandula Angustifolia (Lavender) Flower Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Camellia Sinensis Leaf Extract, Helianthus Annus (Sunflower) Seed Oil, Glycine Soja (Soybean) Oil, Lavandula Angustifolia (Lavender) Oil, Sodium Phytate, Dimethicone/Vinyl Dimethicone Crosspolymer, Xylitol, Polysorbate 60, Glyceryl Stearate, Sorbitan Isostearate, Cetyl Alcohol, Stearyl Alcohol, Cetearyl Olivate, Sorbitan Olivate, PEG-100 Stearate, Polyglyceryl-4 Laurate Succinate, Triethoxycaprylylsilane, Isohexadecane, Phenoxyethanol, Ethylhexylglycerin, Citric Acid, Linalool, Titanium Dioxide (CI 77891);;MOISTURIZERS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71S3aKlfMdL._AC_UL320_.jpg;Essential-C Facial Moisturizer SPF 30;Murad;$68.00;https://www.amazon.com/Murad-Essential-C-Moisture-Broad-Spectrum/dp/B0029L1LI8/ref=sr_1_5?crid=1212FQ7RA43F6&keywords=skin+care&qid=1672756683&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=3760911&s=beauty&sprefix=%2Cbeauty%2C333&sr=1-5;Water (Aqua), Butylene Glycol, Stearic Acid, Diisopropyl Sebacate, Cocoglycerides, Lauryl Lactate, Glyceryl Stearate, PEG-100 Stearate, Isodecyl Neopentanoate, Dimethicone, Cetyl Alcohol, Cetyl Phosphate, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Phospholipids, Retinyl Palmitate, Tocopheryl Acetate, Ascorbyl Palmitate, Pelvetia Canaliculata Extract, Ectoin, Ginkgo Biloba Leaf Extract, Vitis Vinifera (Grape) Seed Extract, Passiflora Incarnata Extract, Tetrahexyldecyl Ascorbate, Sodium PCA, Panthenol, Tripleurospermum Maritimum Extract, Zinc Gluconate, Ethyl Linoleate, Magnesium Aluminum Silicate, Xanthan Gum, Aminomethyl Propanol, Disodium EDTA, Phenoxyethanol, Caprylyl Glycol, Chlorphenesin, Limonene, Avobenzone, Homosalate, Octinoxate, Octisalate, Oxybenzone, Linalool, Fragrance (Parfum), Yellow 6 (CI 15985), Red 33 (CI 17200);UV_PROTECTING;MOISTURIZERS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51fYcEk-fML._AC_UL320_.jpg;Cactus Water Moisturizer, 1.61 fl Oz;boscia;$38.00;https://www.amazon.com/boscia-Cactus-Water-Moisturizer/dp/B07DZKVFFY/ref=sr_1_34?crid=1212FQ7RA43F6&keywords=skin+care&qid=1672756683&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=3760911&s=beauty&sprefix=%2Cbeauty%2C333&sr=1-34;Water, Butylene glycol, Glycerin, Cyclopentasiloxane, Cereus grandiflorus (cactus) flower extract, Myrothamnus flabellifolia leaf/stem extract, Palmitoyl tripeptide-1, Palmitoyl tetrapeptide-7, Aloe barbadensis flower extract, Coccinia indica fruit extract, Curcuma longa (turmeric) root extract, Ocimum basilicum (basil) flower/leaf extract, Corallina officinalis extract, Solanum melongena (eggplant) fruit extract, Ocimum sanctum leaf extract, Ascorbic acid, Simmondsia chinensis (jojoba) seed extract, Epilobium angustifolium flower/leaf/stem extract, Melia azadirachta flower extract, Melia azadirachta leaf extract, Sodium hyaluronate, Ammonium acryloyldimethyltaurate/vp copolymer, 1,2-hexanediol, Caprylyl glycol, Saccharide isomerate, Citric acid, Sodium pca, Carbomer, Disodium edta, Propanediol, Polysorbate 20, Potassium hydroxide, PEG-10 dimethicone;;MOISTURIZERS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71TUbwd5yQL._AC_UL320_.jpg;Hydrating Moisturizer with Biocare & Hyaluronic Acid, 2 FL OZ;Mario Badescu;$20.00;https://www.amazon.com/Mario-Badescu-Hydrating-Moisturizer-Hyaluronic/dp/B00172M9Q8/ref=sr_1_30?crid=1212FQ7RA43F6&keywords=skin+care&qid=1672756683&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=3760911&s=beauty&sprefix=%2Cbeauty%2C333&sr=1-30;Water, Glycerin, Arachis hypogaea (peanut) oil, Paraffinum liquidum (mineral oil, huile minérale), Cetearyl alcohol, Dimethicone, Zea mays (corn) oil, Isodecyl salicylate, Ceteareth-20, Propylene glycol, Collagen, Cymbopogon schoenanthus leaf extract, Tocopherol, Retinyl palmitate, Hyaluronic acid, Sodium hyaluronate, Glyceryl acrylate/Acrylic acid copolymer, Polyquaternium-24, Sodium chloride, Methylparaben, Triethanolamine, Propylparaben, Diazolidinyl urea, Phenoxyethanol, Ci 19140 (yellow 5), Ci 15985 (yellow 6), Ci 16035 (red 40);;MOISTURIZERS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71mSIIimiqL._AC_UL320_.jpg;Drying & Clarifying Cream;Mario Badescu;$17.00;https://www.amazon.com/Mario-Badescu-Drying-Cream-0-5/dp/B000V87E7S/ref=sr_1_10?crid=1212FQ7RA43F6&keywords=skin+care&qid=1672756683&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=3760911&s=beauty&sprefix=%2Cbeauty%2C333&sr=1-10;Water, Zinc Oxide, Cetyl Alcohol, Aloe Barbadensis Leaf Juice, Beeswax, Polysorbate 80, Glycerin, Ethylhexyl Palmitate, Propylene Glycol, Sulfur, Oleth-10, Paraffinum Liquidum (Mineral Oil, Huile Minérale), Ichthammol, Hydrolyzed Yeast Protein, Triticum Vulgare (Wheat) Starch, Arctium Lappa Root Extract, Cysteine, Niacinamide, Panthenol, Nasturtium Officinale Flower/Leaf Extract, Citrus Limon (Lemon) Fruit Extract, Allantoin, Biotin, Arginine, Leucine, Lysine, Tyrosine, Valine, Glutamic Acid, Cellulose Gum, Polysorbate 20, Maltodextrin, Zinc Chloride, Glyceryl Acrylate/Acrylic Acid Copolymer, Pyridoxine HCl, Sodium Chloride, Methylparaben, Propylparaben, Potassium Sorbate, Citric Acid, Sodium Benzoate, Chlorphenesin, Disodium EDTA, Phenoxyethanol, Benzyl Benzoate, Alpha-Isomethyl Ionone, Limonene, Linalool, Titanium Dioxide;;MOISTURIZERS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/81Syp4z5dAL._AC_UL320_.jpg;Face Finishing & Firming Moisturizer;Perricone MD ;$69.00;https://www.amazon.com/Perricone-MD-Face-Finishing-Moisturizer/dp/B002KANWU8/ref=sr_1_18?crid=1212FQ7RA43F6&keywords=skin+care&qid=1672756683&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=3760911&s=beauty&sprefix=%2Cbeauty%2C333&sr=1-18;Water/Aqua/Eau, Ethylhexyl Palmitate, Glycerin, Aleurites Moluccana Seed Oil, Polyacrylamide, Cetearyl Alcohol, C13-14 Isoparaffin, Polysorbate 60, Glyceryl Stearate, PEG-100 Stearate, Dimethyl MEA, Tetrahexyldecyl Ascorbate, Tyrosine, Hydrolyzed Wheat Protein, Tocopheryl Acetate, Hydrolyzed Wheat Starch, Citric Acid, PEG/PPG-18/18 Dimethicone, Dimethicone, Caprylyl Glycol, Laureth-7, Hexylene Glycol, Phenoxyethanol, Fragrance/Parfum, Citronellol, Geraniol, Hydroxycitronellal, Butylphenyl Methylpropional, Benzyl Benzoate, Eugenol;;MOISTURIZERS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/513-N54zttL._AC_UL320_.jpg;Vitamin C Ester Photo Brightening Moisturizer SPF 30;Perricone MD;$69.00;https://www.amazon.com/Perricone-Vitamin-Photo-brightening-Moisturizer-Unisex/dp/B07FP2MNZ6/ref=sr_1_40?crid=1212FQ7RA43F6&keywords=skin+care&qid=1672756683&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=3760911&s=beauty&sprefix=%2Cbeauty%2C333&sr=1-40;Water/Aqua/Eau, Glycerin, Cyclopentasiloxane, Dimethicone, Pentylene Glycol, Ethylhexyl Methoxycrylene, Polyester-8, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Benzyl Alcohol, Aluminum Hydroxide, Stearic Acid, Diethylhexyl Syringylidenemalonate, Hydrogenated Lecithin, Isohexadecane, Bisabolol, Tetrahexyldecyl Ascorbate, Phenoxyethanol, Polysilicone-11, Polysorbate 60, Caprylic/Capric Triglyceride, Sodium Benzoate, Titanium Dioxide, Potassium Sorbate, Xanthan Gum, Hydrogenated Phosphatidylcholine, Thioctic Acid, Astaxanthin;;MOISTURIZERS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71WrMddHqUL._AC_UL320_.jpg;Oil & Pore Reducing Facial Moisturizer;Murad;$48.00;https://www.amazon.com/Murad-Control-Mattifier-Broad-Spectrum/dp/B07R189MW3/ref=sr_1_55?crid=1212FQ7RA43F6&keywords=skin+care&qid=1672756689&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=3760911&s=beauty&sprefix=%2Cbeauty%2C333&sr=1-55;Water (Aqua), Tapioca Starch, Polysilicone-11, Methyl Methacrylate Crosspolymer, Propanediol Dicaprylate, Butylene Glycol, Coconut Alkanes, Cetearyl Alcohol, C20-22 Alkyl Phosphate, Enantia Chlorantha Bark Extract, Butyl Avocadate, Retinyl Palmitate, Tocopheryl Acetate, Ascorbyl Palmitate, Sodium Hyaluronate, Allantoin, Zinc Gluconate, Glycerin, Oleanolic Acid, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Coco-Caprylate/Caprate, Hydrogenated Lecithin, Coco-Glucoside, C20-22 Alcohols, Laureth-12, Polyacrylate Crosspolymer-6, Sodium Hydroxide, Disodium EDTA, Ethylhexylglycerin, Phenoxyethanol, Fragrance (Parfum), Limonene, Avobenzone, Homosalate, Octisalate, Octocrylene, Linalool, Citral;ACNE_FIGHTING,UV_PROTECTING;MOISTURIZERS
https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51jzsrVD36L._AC_UL320_.jpg;Balancing Combination Skin Cream;Pevonia;$64.00;https://www.amazon.com/Pevonia-Botanica-Balancing-Combination-Cream/dp/B000ULNEUM/ref=sr_1_17?crid=1212FQ7RA43F6&keywords=skin+care&qid=1672756683&refinements=p_n_feature_ten_browse-bin%3A15863143011&rnid=3760911&s=beauty&sprefix=%2Cbeauty%2C333&sr=1-17;Water (Aqua), Tapioca Starch, Polysilicone-11, Methyl Methacrylate Crosspolymer, Propanediol Dicaprylate, Butylene Glycol, Coconut Alkanes, Cetearyl Alcohol, C20-22 Alkyl Phosphate, Enantia Chlorantha Bark Extract, Butyl Avocadate, Retinyl Palmitate, Tocopheryl Acetate, Ascorbyl Palmitate, Sodium Hyaluronate, Allantoin, Zinc Gluconate, Glycerin, Oleanolic Acid, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Coco-Caprylate/Caprate, Hydrogenated Lecithin, Coco-Glucoside, C20-22 Alcohols, Laureth-12, Polyacrylate Crosspolymer-6, Sodium Hydroxide, Disodium EDTA, Ethylhexylglycerin, Phenoxyethanol, Fragrance (Parfum), Limonene, Avobenzone, Homosalate, Octisalate, Octocrylene, Linalool, Citral;;MOISTURIZERS
